"","Ho2017s013","Ho2017s040","Ho2017s047","Ho2017s024","Ho2017s033","Ho2017s026","Ho2017s039","Ho2017s031","Ho2017s034","Ho2017s044","Ho2017s022","Ho2017s045","Ho2017s027","Ho2017s005","Ho2017s030","Ho2017s023","Ho2017s028","Ho2017s042","Ho2017s006","Ho2017s043","Ho2017s029","Ho2017s007","Ho2017s032","Ho2017s001","Ho2017s037","Ho2017s041","Ho2017s025","Ho2017s036","Ho2017s002","Ho2017s038","Ho2017s008","taxonomy"
"df3bcc34dd2c8e7f2bd49b0e65605897",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales"
"139b4685946bac8b7fae8c200c00eb68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,2,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__eub62A3; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"51e3dd92fe780c534b771189222838e1",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Frankiales; D_4__Sporichthyaceae"
"7c1bd3c763d1ac073f50ac2b9ceb2fe4",7,6,4,3,9,11,3,0,0,6,0,11,0,10,5,0,0,4,12,9,0,10,7,10,0,6,2,0,10,4,6,"D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Pir4 lineage; D_6__Planctomycetaceae bacterium LX124"
"62ca845dd111812c0752040df2c38e78",0,11,9,0,0,0,2,2,2,0,0,0,0,0,0,0,1,8,0,0,1,0,0,0,3,5,0,0,0,2,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__RBG-13-54-9"
"1dc1f006c4e31ab8b065d657de06988f",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia"
"86a7015805d8c6c01e6be5cdfd4a0d20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Pirellula"
"ba3a65286af852b26566bd57a5f671e4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__SJA-15"
"a4b23e61918152a65e39ea7e2046faa7",0,6,0,3,3,0,7,3,0,2,0,0,0,0,2,0,0,4,0,0,4,0,8,0,5,10,0,5,2,3,0,"D_0__Bacteria; D_1__Actinobacteria; D_2__Acidimicrobiia; D_3__Microtrichales; D_4__Ilumatobacteraceae"
"e694ba889e755e43ed0149801fab3b2f",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae"
"c4f6c85374dedc22d4842217d43e6ee7",4,0,2,0,2,0,0,0,2,2,0,0,0,19,3,0,0,0,13,2,0,19,0,14,0,0,0,0,0,0,11,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Weeksellaceae; D_5__Chryseobacterium"
"ffd9d3ddc882f791ba18fa07cf28e583",0,0,0,0,8,0,0,8,0,5,0,1,0,0,0,0,6,0,0,0,0,0,4,2,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__RBG-13-54-9; D_4__uncultured soil bacterium; D_5__uncultured soil bacterium; D_6__uncultured soil bacterium"
"007aa41e17109e0fcbefdfe72b795e03",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Ignavibacteria; D_3__OPB56"
"3ea5120c6fa4d87de35004a3f57a5794",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,1,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Nitrosomonadaceae; D_5__Ellin6067"
"d150bc1e8b063b3e8e600dc6dc5aa4b9",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,4,0,0,0,0,2,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Rhizobiaceae; D_5__Mesorhizobium"
"e72124fe5e203bc4d53e38b1a36a7179",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Anaerofilum"
"68f0ba157cf909340537f3b5eb1b1f47",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Opitutales; D_4__Opitutaceae; D_5__Lacunisphaera"
"a792d04588864ce8880699f7cd3669c8",0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrososphaerales; D_4__Nitrososphaeraceae"
"d22b969728d7afa3ec06325128e82c67",0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Spirochaetes; D_2__Spirochaetia; D_3__Spirochaetales; D_4__Spirochaetaceae; D_5__uncultured"
"7adf3c74c1ecc3ed1e8252acce273c49",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Bacteroidetes vadinHA17"
"e1f1de5bc0ac14d1ced4ffdad7e6e0ec",21,0,13,20,93,0,0,63,0,29,0,16,0,0,49,0,55,2,0,15,0,42,63,7,0,2,0,0,26,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Bacteroidetes vadinHA17"
"d635480ce53aedb7b5032a612e6f16db",1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,4,0,7,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Nitrosomonadaceae; D_5__Ellin6067"
"7223c403f58ed9db1eab202be2338d5c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Rhizobiaceae"
"4b69d61668e3ac6fea87999c511c84ce",0,3,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,2,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Xanthomonadales; D_4__Xanthomonadaceae; D_5__Luteimonas"
"9a64b7042c25acdad8426fadb05d2675",0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,"D_0__Bacteria; D_1__Latescibacteria"
"29aa57ed213e1101847f03fed7bd538f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Spirosomaceae; D_5__Pseudarcicella"
"bcb78e08f0c5203ade1bad931c01eb23",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Bdellovibrionales; D_4__Bdellovibrionaceae; D_5__Bdellovibrio; D_6__uncultured bacterium"
"ebd0f4011ddb53595943864f05618c86",0,0,0,0,10,0,0,5,0,0,0,0,0,0,6,0,9,0,0,0,5,0,4,0,0,0,0,0,2,0,0,"D_0__Bacteria; D_1__Omnitrophicaeota"
"5a46d4a32bef58fa093dfd7040f7108e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Saprospiraceae; D_5__Aureispira; Ambiguous_taxa"
"0495d0142eaff8f993a7b89d69512fd2",5,4,11,2,2,4,2,5,0,4,0,7,0,0,0,0,0,0,0,3,0,0,4,6,0,0,0,0,2,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Sphingobacteriales; D_4__NS11-12 marine group"
"530d827ea59196cc9950e43fb731887e",0,12,0,0,0,0,13,0,10,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,21,36,0,9,0,3,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Caulobacterales; D_4__Hyphomonadaceae; D_5__SWB02; D_6__uncultured bacterium"
"439c3d70fcd14e67e7622ff23e2c093a",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Cellvibrionales; D_4__Spongiibacteraceae; D_5__BD1-7 clade; D_6__uncultured soil bacterium"
"ad3d6c1dd5bf45b01047f7c1e5fb2444",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Pedosphaerales; D_4__Pedosphaeraceae"
"f7cd12649ac5f7dccfef98fc0e0e43fa",0,0,0,0,6,0,0,5,0,13,0,10,0,0,0,0,3,0,0,0,0,0,4,5,0,0,0,0,6,0,0,"D_0__Bacteria; D_1__Zixibacteria; D_2__uncultured candidate division TA06 bacterium; D_3__uncultured candidate division TA06 bacterium; D_4__uncultured candidate division TA06 bacterium; D_5__uncultured candidate division TA06 bacterium; D_6__uncultured candidate division TA06 bacterium"
"c1a8548b4f7a4636152a54d3cc4b4f4b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Weeksellaceae; D_5__Chryseobacterium"
"ce8e7d76b959eea7e7505518268bd356",0,18,0,0,0,0,4,0,3,0,0,0,0,0,0,0,1,6,0,0,2,0,0,0,8,12,0,0,0,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__KD4-96"
"09262c4408087890115cf6316bf0bc09",6,0,6,15,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,12,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__UASB-TL25; D_5__uncultured bacterium; D_6__uncultured bacterium"
"eb9ef5a679689f13194c9f702fdd8ba4",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Pirellula"
"227519a9a3f18fc856593aedae10ffda",0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__NS9 marine group"
"60f369e9eaa0597914f6d282598ff2e8",34,0,0,0,0,65,1,0,0,2,63,0,0,0,0,30,1,3,140,0,0,11,0,15,0,0,0,0,0,0,3,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__Aquabacterium"
"6843dc78235e210ed7e4310c2e42f70a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__Polynucleobacter"
"22400e09ef8c5496f52177927d910088",0,0,0,0,0,0,0,2,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Lentisphaerae; D_2__Lentisphaeria; D_3__Victivallales; D_4__vadinBE97; D_5__uncultured bacterium; D_6__uncultured bacterium"
"aac5107f1ddd12933cc2d4c4eda36807",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,3,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Negativicutes; D_3__Selenomonadales; D_4__Acidaminococcaceae; D_5__Acidaminococcus"
"09640be00842b01cecb237a2f9b509a2",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Micavibrionales; D_4__uncultured; D_5__Alphaproteobacteria bacterium CG1_02_46_17; D_6__Alphaproteobacteria bacterium CG1_02_46_17"
"3112ca0959aec6d33ab6360ad0029ef6",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__P3OB-42; D_5__metagenome; D_6__metagenome"
"2a1ae55954c6f2399eedabeb7b6fffa1",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__SAR324 clade(Marine group B)"
"e2b2cad299d38d047f7008b96d9929fc",0,0,0,0,4,7,0,0,0,2,0,2,0,1,0,0,0,0,5,2,0,46,3,1,0,0,0,27,3,0,4,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Spirosomaceae; D_5__Lacihabitans"
"aab6c1069d0efb7b809506f43f143727",0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,0,0,0,0,1,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Rhodocyclaceae; D_5__Propionivibrio"
"01a3a18044c2a82c517188ac70752e90",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Sphingomonadales; D_4__Sphingomonadaceae; D_5__Novosphingobium"
"31998bd212f33a69ee95efcf2bde8577",1,0,9,0,18,0,2,22,0,9,0,6,0,0,8,0,3,0,0,0,1,0,19,4,0,0,0,0,5,2,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Bacteroidetes vadinHA17"
"66c85e520d4b971e7893ff9edc78e2c6",0,8,0,0,0,0,4,0,4,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,3,3,2,0,3,1,4,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__NS9 marine group; D_5__uncultured bacterium PHOS-HE28; D_6__uncultured bacterium PHOS-HE28"
"b6556c8106a00b545eeb48182ac4cd93",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Bacteroidaceae; D_5__Bacteroides; D_6__Bacteriodetes bacterium enrichment culture clone AP-FeEnrich3"
"33184ed0bf0f8db853860241de44a020",0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales"
"e28b23e79d087c327826a13f7868d9e9",0,0,0,0,0,2,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__Flavobacterium"
"70ea38847890b505849380d90c30d978",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,3,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Sulfuricellaceae"
"7f60aedacf9d108083466ac3aec5b9e8",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__Flavobacterium"
"8c785452c0b4bb4daaca3b7f42af2d81",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,9,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Sphingomonadales; D_4__Sphingomonadaceae; D_5__Sphingopyxis"
"46e5daec84cd5c109f8d25fde1b4ea1c",2,0,0,0,2,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfobacterales; D_4__Desulfobulbaceae; D_5__MSBL7; Ambiguous_taxa"
"1936d690cd8227c17e26f8f88a6e627c",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Azospirillales; D_4__Azospirillaceae; D_5__Niveispirillum; Ambiguous_taxa"
"ac353bd2b95505aa7bd446254f831351",0,0,0,0,0,0,5,8,0,0,0,0,5,0,0,0,0,0,0,0,10,0,17,0,4,3,0,2,0,4,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Rhodocyclaceae"
"d2b79552cfe7fc1f9690b446e0ada6e4",0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,19,2,0,0,0,4,0,0,0,0,0,0,2,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae"
"6f718405a9b6a3f02f97fa307e1e8e4e",0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,"D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Micrococcales; D_4__Microbacteriaceae; D_5__Rhodoluna"
"e40445abf1c5a08b7981650e68d6ad8b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__uncultured; D_5__uncultured Cytophagales bacterium; D_6__uncultured Cytophagales bacterium"
"d02e53309012be698ca591723b2fcaa3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Chitinophagaceae; D_5__uncultured; D_6__metagenome"
"d7da43d71be0b36f8d463e469dbd0cea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Methylococcales; D_4__Methylomonaceae; D_5__Crenothrix"
"b9cc6b8a7653086fa989ec96e0ba04ce",0,0,6,0,3,0,0,0,0,2,0,6,12,0,11,0,7,0,0,1,0,0,0,2,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__SB-5"
"350109108ec9c05d840db06c9bb7ae71",0,0,0,0,9,0,0,0,6,3,0,19,6,0,4,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Bacteroidetes vadinHA17"
"d6f01f96230376ebbbf0cfcdd7d67810",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Sphingomonadales; D_4__Sphingomonadaceae; D_5__Sphingomonas"
"08864c02ec556947334f56fc28c4d246",0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,3,0,0,4,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__SBR1031; D_4__A4b; D_5__uncultured bacterium; D_6__uncultured bacterium"
"542d3e9be6d387a0f9c545efe58f93ca",4,5,0,1,3,0,10,0,7,0,0,0,0,0,2,0,2,12,0,0,5,0,0,0,0,6,0,0,0,5,0,"D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Solibacterales; D_4__Solibacteraceae (Subgroup 3)"
"e7eba7f024a69ccd8781f3ecd16103f4",0,0,2,0,0,0,0,0,0,3,0,2,0,0,0,0,0,5,0,0,2,0,0,0,0,2,0,0,0,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__uncultured"
"33d5b59b84249c30ecc17216fe3311e4",0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae"
"58dddb9cfff64241b3e59b66636c546e",0,0,0,0,0,1,2,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Saprospiraceae; D_5__uncultured"
"50e2b9bc7c4579961f54257460cc5ffd",0,0,10,0,3,0,0,0,0,20,0,8,0,0,9,0,2,0,0,3,0,0,6,2,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Run-SP154"
"172dcdd03fbd44a84ea3325a71786f27",5,0,0,0,0,34,0,0,0,0,0,0,0,54,0,2,0,0,19,0,0,0,0,4,8,3,0,0,3,0,13,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Nannocystaceae; D_5__Nannocystis"
"5416eeb8d1c3850ec7fea9732ebe76eb",0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__SAR324 clade(Marine group B)"
"b9a9580e5f84ea5cec87c5cdd1a2405b",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Archaea; D_1__Euryarchaeota; D_2__Methanobacteria; D_3__Methanobacteriales; D_4__Methanobacteriaceae; D_5__Methanobacterium; D_6__uncultured archaeon"
"8dc5810b1b369bf02a3de4c82b1dc91b",0,0,0,0,4,0,0,3,0,0,0,0,0,0,6,0,6,0,0,0,7,0,2,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfobacterales; D_4__Desulfobacteraceae; D_5__Desulfococcus; D_6__Desulfococcus biacutus"
"947552d470d7090918a3386f3f8e9f17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Hydrogenophilaceae; D_5__Thiobacillus"
"b99eaad25a99bf3034d8ede0d2bd9139",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Kiritimatiellaeota; D_2__Kiritimatiellae; D_3__WCHB1-41"
"c8d9ff2f9d65d84a3f2e03cfa090e0fe",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Cryomorphaceae; D_5__uncultured"
"109ca5c1c36a07fc1cb478f9cbaa4f49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae"
"0cb1f804c2327f3f64ec313993e8f3a7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Pseudomonadales; D_4__Pseudomonadaceae; D_5__Pseudomonas"
"03b8de2ac8d06805e6c63b9a0bed87fc",3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 22; D_3__metagenome; D_4__metagenome; D_5__metagenome; D_6__metagenome"
"f43b34f710b6346691d4e6c0c3d53839",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Chitinophagaceae; D_5__uncultured"
"3183c81abfa25b7823a673b6fe79fa19",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Spirochaetes; D_2__Leptospirae; D_3__Leptospirales; D_4__Leptospiraceae; D_5__Leptospira"
